player,position,team,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,opponent,home
Geoff Swaim,TE,TEN,1.0,38.0,72.0,0.0,5.0,3.0,5.0,0.8,2.1,6,2021,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,True
Anthony Firkser,TE,TEN,1.0,15.0,28.0,0.0,7.0,7.0,7.0,1.1,7.3,6,2021,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,True
Chris Manhertz,TE,JAC,1.0,30.0,45.0,0.0,3.0,3.0,3.0,1.1,3.7,6,2021,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Jacob Hollister,TE,JAC,1.0,5.0,8.0,0.0,20.0,0.0,20.0,0.0,0.0,6,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Dan Arnold,TE,JAC,1.0,41.0,62.0,0.0,12.0,5.0,12.0,2.7,6.6,6,2021,2.0,5.0,27.0,13.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Luke Farrell,TE,JAC,1.0,17.0,26.0,0.0,6.0,6.0,6.0,2.1,12.4,6,2021,1.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,True
C.J. Uzomah,TE,CIN,1.0,50.0,69.0,0.0,6.0,6.0,6.0,7.5,15.0,6,2021,3.0,3.0,15.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,DET,False
Drew Sample,TE,CIN,1.0,39.0,54.0,0.0,3.0,0.0,3.0,0.0,0.0,6,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Darren Waller,TE,LV,1.0,46.0,82.0,0.0,11.0,11.0,11.0,5.9,12.8,6,2021,5.0,5.0,59.0,11.8,33.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,False
Foster Moreau,TE,LV,1.0,25.0,45.0,0.0,4.0,4.0,4.0,1.1,4.4,6,2021,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,False
Hunter Henry,TE,NE,1.0,37.0,69.0,0.0,5.0,5.0,5.0,8.5,23.0,6,2021,2.0,2.0,25.0,12.5,20.0,0.0,1.0,0.0,0.0,0.0,0.0,DAL,True
Jonnu Smith,TE,NE,1.0,39.0,72.0,0.0,5.0,3.0,5.0,0.9,2.3,6,2021,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,True
Austin Hooper,TE,CLE,1.0,44.0,75.0,0.0,7.0,2.0,7.0,0.4,0.9,6,2021,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,True
David Njoku,TE,CLE,1.0,26.0,44.0,0.0,8.0,4.0,8.0,0.6,2.3,6,2021,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,True
Tyler Higbee,TE,LAR,1.0,66.0,100.0,0.0,8.0,8.0,8.0,3.6,5.5,6,2021,5.0,5.0,36.0,7.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,False
Gerald Everett,TE,SEA,1.0,31.0,48.0,0.0,10.0,6.0,10.0,4.0,12.9,6,2021,,,,,,,,,,,,PIT,False
Will Dissly,TE,SEA,1.0,47.0,72.0,0.0,4.0,4.0,4.0,6.8,14.5,6,2021,2.0,2.0,8.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,PIT,False
Jeremy Sprinkle,TE,DAL,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
Blake Jarwin,TE,DAL,1.0,47.0,53.0,0.0,4.0,2.0,4.0,6.1,13.0,6,2021,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NE,False
Dalton Schultz,TE,DAL,1.0,75.0,84.0,0.0,8.0,7.0,8.0,7.9,10.5,6,2021,5.0,6.0,79.0,15.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
Cethan Carter,TE,MIA,1.0,4.0,6.0,0.0,25.0,25.0,25.0,0.8,20.0,6,2021,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,False
Mike Gesicki,TE,MIA,1.0,49.0,70.0,0.0,18.0,16.0,18.0,11.5,23.5,6,2021,8.0,9.0,115.0,14.4,32.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,False
Durham Smythe,TE,MIA,1.0,58.0,83.0,0.0,10.0,9.0,10.0,5.9,10.2,6,2021,5.0,6.0,59.0,11.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,False
Hunter Long,TE,MIA,1.0,9.0,13.0,0.0,11.0,0.0,11.0,0.0,0.0,6,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,False
Eric Saubert,TE,DEN,1.0,28.0,35.0,0.0,18.0,11.0,18.0,2.3,8.2,6,2021,3.0,5.0,23.0,7.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,True
Noah Fant,TE,DEN,1.0,72.0,89.0,0.0,15.0,13.0,15.0,15.7,21.8,6,2021,9.0,11.0,97.0,10.8,26.0,0.0,1.0,0.0,0.0,0.0,0.0,LV,True
Ricky Seals-Jones,TE,WAS,1.0,59.0,100.0,0.0,10.0,7.0,10.0,11.8,20.0,6,2021,4.0,6.0,58.0,14.5,39.0,0.0,1.0,0.0,0.0,0.0,0.0,KC,True
John Bates,TE,WAS,1.0,13.0,22.0,0.0,8.0,8.0,8.0,0.7,5.4,6,2021,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,True
Pharaoh Brown,TE,HOU,1.0,40.0,53.0,0.0,8.0,5.0,8.0,0.8,2.0,6,2021,2.0,3.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,False
Jordan Akins,TE,HOU,1.0,32.0,43.0,0.0,19.0,13.0,19.0,4.1,12.8,6,2021,4.0,6.0,41.0,10.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,False
Mark Andrews,TE,BAL,1.0,37.0,54.0,0.0,16.0,14.0,16.0,12.8,34.6,6,2021,5.0,6.0,68.0,13.6,21.0,0.0,1.0,0.0,0.0,0.0,0.0,LAC,True
Josh Oliver,TE,BAL,1.0,19.0,28.0,0.0,5.0,5.0,5.0,0.2,1.1,6,2021,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,True
Ian Thomas,TE,CAR,1.0,40.0,54.0,0.0,5.0,3.0,5.0,4.1,10.3,6,2021,1.0,2.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,True
Tommy Tremble,TE,CAR,1.0,38.0,51.0,3.0,5.0,3.0,8.0,2.0,5.3,6,2021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIN,True
Chris Herndon IV,TE,MIN,1.0,24.0,27.0,0.0,4.0,4.0,4.0,6.2,25.8,6,2021,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,CAR,False
Tyler Conklin,TE,MIN,1.0,76.0,85.0,0.0,7.0,4.0,7.0,7.1,9.3,6,2021,3.0,5.0,71.0,23.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,False
T.J. Hockenson,TE,DET,1.0,52.0,83.0,0.0,21.0,15.0,21.0,7.4,14.2,6,2021,8.0,11.0,74.0,9.3,33.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,True
Tommy Sweeney,TE,BUF,1.0,11.0,14.0,0.0,9.0,9.0,9.0,6.1,55.5,6,2021,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TEN,False
Dawson Knox,TE,BUF,1.0,61.0,79.0,0.0,5.0,5.0,5.0,4.5,7.4,6,2021,3.0,3.0,25.0,8.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,False
Reggie Gilliam,TE,BUF,1.0,,,,,,,0.0,,6,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,False
Cole Kmet,TE,CHI,1.0,48.0,79.0,2.0,10.0,10.0,13.0,4.9,10.2,6,2021,4.0,5.0,49.0,12.3,21.0,0.0,0.0,1.0,0.0,0.0,0.0,GB,True
Jesper Horsted,TE,CHI,1.0,,,,,,,0.0,,6,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
Marcedes Lewis,TE,GB,1.0,21.0,38.0,0.0,14.0,14.0,14.0,3.1,14.8,7,2021,3.0,3.0,31.0,10.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Robert Tonyan,TE,GB,1.0,38.0,68.0,0.0,13.0,11.0,13.0,12.3,32.4,7,2021,4.0,5.0,63.0,15.8,25.0,0.0,1.0,0.0,0.0,0.0,0.0,WAS,True
Josiah Deguara,TE,GB,1.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Tyler Davis,TE,GB,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Kyle Rudolph,TE,NYG,1.0,41.0,57.0,0.0,5.0,5.0,5.0,0.8,2.0,7,2021,2.0,2.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,True
Evan Engram,TE,NYG,1.0,44.0,61.0,0.0,18.0,14.0,18.0,4.4,10.0,7,2021,6.0,8.0,44.0,7.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,True
Lee Smith,TE,ATL,1.0,26.0,41.0,0.0,8.0,4.0,8.0,0.7,2.7,7,2021,,,,,,,,,,,,MIA,False
Hayden Hurst,TE,ATL,1.0,37.0,59.0,0.0,11.0,8.0,11.0,3.5,9.5,7,2021,3.0,4.0,35.0,11.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,False
Kyle Pitts,TE,ATL,1.0,42.0,67.0,0.0,19.0,17.0,19.0,16.3,38.8,7,2021,7.0,8.0,163.0,23.3,39.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,False
Travis Kelce,TE,KC,1.0,53.0,74.0,0.0,23.0,13.0,23.0,6.5,12.3,7,2021,7.0,12.0,65.0,9.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,False
Noah Gray,TE,KC,1.0,22.0,31.0,0.0,5.0,5.0,5.0,0.4,1.8,7,2021,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,False
Zach Ertz,TE,ARI,1.0,35.0,49.0,3.0,14.0,11.0,17.0,13.0,37.1,7,2021,3.0,5.0,66.0,22.0,47.0,0.0,1.0,1.0,4.0,0.0,0.0,HOU,True
Demetrius Harris,TE,ARI,1.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,True
Deon Yelder,TE,ARI,1.0,,,,,,,0.0,,7,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,True
Ryan Griffin,TE,NYJ,1.0,50.0,77.0,0.0,4.0,2.0,4.0,1.5,3.0,7,2021,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
Trevon Wesco,TE,NYJ,1.0,16.0,25.0,0.0,6.0,0.0,6.0,0.0,0.0,7,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,False
Jack Doyle,TE,IND,1.0,50.0,74.0,0.0,2.0,0.0,2.0,0.0,0.0,7,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,False
Mo Alie-Cox,TE,IND,1.0,43.0,63.0,0.0,7.0,7.0,7.0,8.5,19.8,7,2021,3.0,3.0,25.0,8.3,11.0,0.0,1.0,0.0,0.0,0.0,0.0,SF,False
Kylen Granson,TE,IND,1.0,5.0,7.0,0.0,20.0,0.0,20.0,0.0,0.0,7,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,False
Cameron Brate,TE,TB,1.0,40.0,55.0,0.0,10.0,0.0,10.0,0.0,0.0,7,2021,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,True
O.J. Howard,TE,TB,1.0,37.0,51.0,0.0,8.0,3.0,8.0,0.9,2.4,7,2021,1.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,True
Deon Yelder,TE,TB,1.0,11.0,15.0,0.0,9.0,9.0,9.0,0.0,0.0,7,2021,,,,,,,,,,,,CHI,True
Darren Fells,TE,DET,1.0,28.0,41.0,0.0,4.0,4.0,4.0,0.6,2.1,7,2021,,,,,,,,,,,,LAR,False
T.J. Hockenson,TE,DET,1.0,55.0,80.0,0.0,16.0,11.0,16.0,4.8,8.7,7,2021,6.0,9.0,48.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,False
Brock Wright,TE,DET,1.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,False
Jesse James,TE,CHI,1.0,26.0,39.0,0.0,12.0,12.0,12.0,2.0,7.7,7,2021,3.0,3.0,20.0,6.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,False
Jesper Horsted,TE,CHI,1.0,1.0,2.0,0.0,100.0,0.0,100.0,0.0,0.0,7,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,False
Cole Kmet,TE,CHI,1.0,59.0,89.0,0.0,10.0,8.0,10.0,4.3,7.3,7,2021,5.0,6.0,43.0,8.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,False
MyCole Pruitt,TE,TEN,1.0,37.0,53.0,0.0,8.0,5.0,8.0,8.7,23.5,7,2021,2.0,3.0,27.0,13.5,22.0,0.0,1.0,0.0,0.0,0.0,0.0,KC,True
Geoff Swaim,TE,TEN,1.0,38.0,54.0,0.0,3.0,3.0,3.0,0.8,2.1,7,2021,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,True
Anthony Firkser,TE,TEN,1.0,24.0,34.0,0.0,4.0,4.0,4.0,0.9,3.8,7,2021,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,True
C.J. Uzomah,TE,CIN,1.0,52.0,83.0,0.0,6.0,6.0,6.0,21.1,40.6,7,2021,3.0,3.0,91.0,30.3,55.0,0.0,2.0,0.0,0.0,0.0,0.0,BAL,False
Hunter Henry,TE,NE,1.0,60.0,79.0,0.0,7.0,3.0,7.0,8.3,13.8,7,2021,2.0,4.0,23.0,11.5,22.0,0.0,1.0,0.0,0.0,0.0,0.0,NYJ,True
Jonnu Smith,TE,NE,1.0,17.0,22.0,6.0,29.0,18.0,35.0,5.7,33.5,7,2021,2.0,5.0,52.0,26.0,28.0,0.0,0.0,1.0,5.0,0.0,0.0,NYJ,True
Austin Hooper,TE,CLE,1.0,46.0,65.0,0.0,7.0,4.0,7.0,4.2,9.1,7,2021,2.0,3.0,42.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,True
David Njoku,TE,CLE,1.0,42.0,59.0,0.0,5.0,5.0,5.0,1.8,4.3,7,2021,2.0,2.0,18.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,True
Harrison Bryant,TE,CLE,1.0,30.0,42.0,0.0,7.0,3.0,7.0,1.5,5.0,7,2021,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,True
Tyler Higbee,TE,LAR,1.0,65.0,100.0,0.0,12.0,8.0,12.0,4.6,7.1,7,2021,5.0,8.0,46.0,9.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Jacob Harris,TE,LAR,1.0,,,,,,,0.0,,7,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,True
Adam Shaheen,TE,MIA,1.0,51.0,70.0,0.0,10.0,8.0,10.0,2.3,4.5,7,2021,4.0,5.0,23.0,5.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,True
Mike Gesicki,TE,MIA,1.0,60.0,82.0,0.0,13.0,12.0,13.0,14.5,24.2,7,2021,7.0,8.0,85.0,12.1,27.0,0.0,1.0,0.0,0.0,0.0,0.0,ATL,True
Durham Smythe,TE,MIA,1.0,29.0,40.0,0.0,14.0,10.0,14.0,3.7,12.8,7,2021,3.0,4.0,37.0,12.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,True
Cethan Carter,TE,MIA,1.0,,,,,,,0.0,,7,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,True
Gerald Everett,TE,SEA,1.0,33.0,59.0,3.0,9.0,12.0,12.0,2.3,7.0,7,2021,,,,,,,,,,,,NO,True
Eric Saubert,TE,DEN,1.0,21.0,42.0,0.0,5.0,5.0,5.0,0.3,1.4,7,2021,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,False
Noah Fant,TE,DEN,1.0,45.0,90.0,0.0,16.0,11.0,16.0,3.9,8.7,7,2021,5.0,7.0,39.0,7.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,False
Ricky Seals-Jones,TE,WAS,1.0,72.0,100.0,0.0,10.0,8.0,10.0,5.1,7.1,7,2021,6.0,7.0,51.0,8.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,False
Pharaoh Brown,TE,HOU,1.0,29.0,52.0,0.0,10.0,10.0,10.0,1.1,3.8,7,2021,3.0,3.0,11.0,3.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Jordan Akins,TE,HOU,1.0,29.0,52.0,0.0,7.0,7.0,7.0,1.3,4.5,7,2021,2.0,2.0,13.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Colin Thompson,TE,CAR,1.0,4.0,6.0,0.0,25.0,0.0,25.0,0.0,0.0,7,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,False
Ian Thomas,TE,CAR,1.0,45.0,70.0,0.0,4.0,0.0,4.0,0.0,0.0,7,2021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,False
Tommy Tremble,TE,CAR,1.0,35.0,55.0,0.0,6.0,6.0,6.0,1.2,3.4,7,2021,2.0,2.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,False
Mark Andrews,TE,BAL,1.0,50.0,68.0,0.0,14.0,6.0,14.0,4.8,9.6,7,2021,3.0,7.0,48.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,True
Josh Oliver,TE,BAL,1.0,19.0,26.0,0.0,26.0,11.0,26.0,2.9,15.3,7,2021,2.0,5.0,29.0,14.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,True
Dallas Goedert,TE,PHI,1.0,64.0,93.0,0.0,8.0,5.0,8.0,9.0,14.1,7,2021,3.0,5.0,70.0,23.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,False
Ross Dwelley,TE,SF,1.0,27.0,48.0,0.0,7.0,4.0,7.0,0.5,1.9,7,2021,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,True
Charlie Woerner,TE,SF,1.0,30.0,54.0,0.0,7.0,7.0,7.0,3.0,10.0,7,2021,2.0,2.0,30.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,True
Foster Moreau,TE,LV,1.0,66.0,100.0,0.0,9.0,9.0,9.0,12.0,18.2,7,2021,6.0,6.0,60.0,10.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,PHI,True
Adam Trautman,TE,NO,1.0,64.0,86.0,0.0,5.0,5.0,5.0,1.6,2.5,7,2021,3.0,3.0,36.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,SEA,False
Juwan Johnson,TE,NO,1.0,20.0,27.0,0.0,5.0,5.0,5.0,0.8,4.0,7,2021,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,False
Jared Cook,TE,LAC,1.0,33.0,55.0,0.0,15.0,6.0,15.0,2.5,7.6,8,2021,2.0,5.0,25.0,12.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Stephen Anderson,TE,LAC,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2021,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Donald Parham Jr.,TE,LAC,1.0,25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Marcedes Lewis,TE,GB,1.0,31.0,42.0,0.0,3.0,0.0,3.0,0.0,0.0,8,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Robert Tonyan,TE,GB,1.0,35.0,48.0,0.0,11.0,9.0,11.0,4.9,14.0,8,2021,3.0,4.0,49.0,16.3,33.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Josiah Deguara,TE,GB,1.0,16.0,22.0,0.0,13.0,13.0,13.0,2.0,12.5,8,2021,2.0,2.0,20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Rob Gronkowski,TE,TB,1.0,6.0,10.0,0.0,17.0,0.0,17.0,0.0,0.0,8,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,False
Cameron Brate,TE,TB,1.0,37.0,61.0,0.0,11.0,5.0,11.0,1.5,4.1,8,2021,2.0,4.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,False
O.J. Howard,TE,TB,1.0,28.0,46.0,0.0,11.0,7.0,11.0,1.6,5.7,8,2021,2.0,3.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,False
Kyle Rudolph,TE,NYG,1.0,21.0,35.0,0.0,14.0,10.0,14.0,7.2,34.3,8,2021,2.0,3.0,12.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,KC,False
Evan Engram,TE,NYG,1.0,47.0,78.0,0.0,9.0,6.0,9.0,7.5,16.0,8,2021,3.0,4.0,15.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,KC,False
Luke Stocker,TE,MIN,1.0,17.0,26.0,0.0,6.0,6.0,6.0,0.7,4.1,8,2021,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,True
Chris Herndon IV,TE,MIN,1.0,15.0,23.0,0.0,7.0,7.0,7.0,0.7,4.7,8,2021,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,True
Tyler Conklin,TE,MIN,1.0,54.0,82.0,0.0,13.0,9.0,13.0,5.7,10.6,8,2021,5.0,7.0,57.0,11.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,True
Andrew DePaola,TE,MIN,1.0,,,,,,,0.0,,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,True
Lee Smith,TE,ATL,1.0,18.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2021,,,,,,,,,,,,CAR,True
Hayden Hurst,TE,ATL,1.0,33.0,62.0,0.0,9.0,6.0,9.0,0.4,1.2,8,2021,2.0,3.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,True
Kyle Pitts,TE,ATL,1.0,44.0,83.0,0.0,14.0,5.0,14.0,1.3,3.0,8,2021,2.0,6.0,13.0,6.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,True
Travis Kelce,TE,KC,1.0,74.0,91.0,0.0,8.0,5.0,8.0,0.7,0.9,8,2021,4.0,6.0,27.0,6.8,14.0,0.0,0.0,0.0,0.0,0.0,1.0,NYG,True
Blake Bell,TE,KC,1.0,24.0,30.0,0.0,8.0,0.0,8.0,0.0,0.0,8,2021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Zach Ertz,TE,ARI,1.0,43.0,73.0,0.0,9.0,9.0,9.0,4.2,9.8,8,2021,4.0,4.0,42.0,10.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
Demetrius Harris,TE,ARI,1.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
Darrell Daniels,TE,ARI,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
Deon Yelder,TE,ARI,1.0,,,,,,,0.0,,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
Ryan Griffin,TE,NYJ,1.0,41.0,49.0,0.0,2.0,2.0,2.0,0.7,1.7,8,2021,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,True
Tyler Kroft,TE,NYJ,1.0,51.0,61.0,0.0,4.0,4.0,4.0,8.0,15.7,8,2021,2.0,2.0,20.0,10.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,CIN,True
Jack Doyle,TE,IND,1.0,50.0,63.0,0.0,4.0,4.0,4.0,7.2,14.4,8,2021,2.0,2.0,12.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,TEN,True
Mo Alie-Cox,TE,IND,1.0,39.0,49.0,0.0,10.0,0.0,10.0,0.0,0.0,8,2021,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,True
Kylen Granson,TE,IND,1.0,10.0,13.0,0.0,10.0,10.0,10.0,0.0,0.0,8,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,True
Jesse James,TE,CHI,1.0,38.0,54.0,0.0,8.0,8.0,8.0,9.8,25.8,8,2021,3.0,3.0,38.0,12.7,19.0,0.0,1.0,0.0,0.0,0.0,0.0,SF,True
J.P. Holtz,TE,CHI,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Cole Kmet,TE,CHI,1.0,63.0,90.0,0.0,10.0,5.0,10.0,2.4,3.8,8,2021,3.0,6.0,24.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
